SENS,JOUR,HEURE/MINUTE,SECONDE/CENTIEME,VITESSE,SER,TYPE
1,4,1753,2272,V=039,S=1575,PL/Bus
1,4,1753,2458,V=036,S=0550,VL
1,4,1753,2746,V=037,S=0643,VL
1,4,1753,3155,V=035,S=0537,VL
1,4,1753,3515,V=046,S=0601,VL
1,4,1753,4931,V=030,S=0546,VL
1,4,1753,5111,V=029,S=0540,VL
1,4,1753,5263,V=030,S=0609,VL
1,4,1753,5676,V=035,S=0498,VL
1,4,1753,5838,V=035,S=0517,VL
1,4,1754,13,V=030,S=0588,VL
1,4,1754,115,V=030,S=0356,2R
1,4,1754,330,V=031,S=0489,VL
1,4,1754,604,V=034,S=0563,VL
1,4,1754,791,V=035,S=0694,VL
1,4,1754,1426,V=036,S=0584,VL
1,4,1754,1705,V=037,S=0548,VL
1,4,1754,1842,V=037,S=0625,VL
1,4,1754,3589,V=049,S=0618,VL
1,4,1754,4621,V=039,S=2406,PL/Bus
1,4,1754,5024,V=036,S=0647,VL
1,4,1754,5485,V=053,S=0555,VL
1,4,1755,1,V=047,S=0615,VL
1,4,1755,478,V=042,S=0576,VL
1,4,1755,864,V=044,S=0588,VL
1,4,1755,2072,V=020,S=0375,2R
1,4,1755,2287,V=026,S=0625,VL
1,4,1755,2413,V=026,S=0386,2R
1,4,1755,5139,V=041,S=0626,VL
1,4,1755,5926,V=041,S=0502,VL
1,4,1756,152,V=041,S=0594,VL
1,4,1756,431,V=043,S=0599,VL
1,4,1756,724,V=044,S=0606,VL
1,4,1756,918,V=042,S=0542,VL
1,4,1756,1983,V=043,S=0726,VL
1,4,1756,2395,V=053,S=0568,VL
1,4,1756,2924,V=043,S=0611,VL
1,4,1756,3018,V=043,S=0603,VL
1,4,1756,3261,V=042,S=0603,VL
1,4,1756,3536,V=039,S=0551,VL
1,4,1756,3990,V=045,S=0660,VL
1,4,1756,4288,V=046,S=0765,VL
1,4,1756,4976,V=034,S=0647,VL
1,4,1756,5459,V=043,S=0693,VL
1,4,1757,1555,V=037,S=0300,2R
1,4,1757,1753,V=033,S=0557,VL
1,4,1757,2333,V=032,S=0560,VL
1,4,1757,4265,V=055,S=0587,VL
1,4,1757,4696,V=039,S=0656,VL
1,4,1757,4867,V=041,S=0666,VL
1,4,1757,5128,V=040,S=0543,VL
1,4,1758,590,V=038,S=0358,2R
1,4,1758,705,V=036,S=0735,VL
1,4,1758,1014,V=040,S=0564,VL
1,4,1758,3473,V=034,S=0570,VL
1,4,1758,3744,V=045,S=0578,VL
1,4,1758,5152,V=033,S=0669,VL
1,4,1758,5683,V=039,S=2452,PL/Bus
1,4,1759,836,V=033,S=0745,VL
1,4,1800,149,V=027,S=0566,VL
1,4,1800,375,V=026,S=0416,VL
1,4,1800,832,V=036,S=0342,2R
1,4,1800,1394,V=040,S=0589,VL
1,4,1800,2430,V=063,S=0580,VL
1,4,1800,2892,V=044,S=0561,VL
1,4,1800,3695,V=073,S=0601,VL
1,4,1800,4116,V=053,S=0698,VL
1,4,1800,5489,V=039,S=1623,PL/Bus
1,4,1800,5780,V=034,S=0521,VL
1,4,1800,5986,V=035,S=0632,VL
1,4,1801,210,V=033,S=0634,VL
1,4,1801,1165,V=049,S=0611,VL
1,4,1801,1500,V=044,S=0510,VL
1,4,1801,1632,V=043,S=0617,VL
1,4,1801,3123,V=041,S=0547,VL
1,4,1801,3372,V=037,S=0570,VL
1,4,1801,3658,V=045,S=0687,VL
1,4,1801,4033,V=065,S=0644,VL
1,4,1801,5305,V=053,S=0621,VL
1,4,1801,5721,V=041,S=0601,VL
1,4,1802,155,V=037,S=0601,VL
1,4,1802,666,V=039,S=0653,VL
1,4,1802,1519,V=051,S=0747,VL
1,4,1802,2131,V=041,S=0601,VL
1,4,1802,2371,V=050,S=0576,VL
1,4,1802,3087,V=025,S=0613,VL
1,4,1802,3345,V=024,S=0478,VL
1,4,1802,3672,V=040,S=0319,2R
1,4,1802,3917,V=037,S=0561,VL
1,4,1802,4146,V=050,S=0585,VL
1,4,1803,63,V=039,S=0570,VL
1,4,1803,259,V=038,S=0749,VL
1,4,1803,766,V=065,S=0244,2R
1,4,1803,933,V=043,S=0524,VL
1,4,1803,1091,V=043,S=0597,VL
1,4,1803,1860,V=042,S=0652,VL
1,4,1803,2548,V=038,S=0159,Vélo
1,4,1803,2616,V=036,S=0631,VL
1,4,1803,2658,V=036,S=0317,2R
1,4,1803,2681,V=036,S=0192,Vélo
1,4,1803,2782,V=034,S=0300,2R
1,4,1803,2985,V=036,S=0518,VL
1,4,1803,4181,V=029,S=0615,VL
1,4,1803,4472,V=029,S=0649,VL
1,4,1803,4600,V=033,S=0518,VL
1,4,1803,4785,V=030,S=0524,VL
1,4,1803,5014,V=027,S=0481,VL
1,4,1803,5187,V=027,S=0569,VL
1,4,1804,1146,V=035,S=0542,VL
1,4,1804,1385,V=043,S=0630,VL
1,4,1804,2066,V=051,S=0550,VL
1,4,1804,2428,V=046,S=0590,VL
1,4,1804,2865,V=040,S=0563,VL
1,4,1804,5861,V=036,S=0765,VL
1,4,1804,5939,V=036,S=0748,VL
1,4,1805,252,V=027,S=0292,2R
1,4,1805,415,V=030,S=0509,VL
1,4,1805,644,V=029,S=0517,VL
1,4,1805,730,V=029,S=0299,2R
1,4,1805,909,V=035,S=0313,2R
1,4,1805,1280,V=037,S=0535,VL
1,4,1805,1933,V=046,S=0564,VL
1,4,1805,2604,V=034,S=0487,VL
1,4,1805,3226,V=045,S=0511,VL
1,4,1805,4067,V=037,S=0580,VL
1,4,1805,4190,V=039,S=0548,VL
1,4,1805,4986,V=036,S=0587,VL
1,4,1805,5964,V=055,S=0542,VL
1,4,1806,1999,V=041,S=0690,VL
1,4,1806,3804,V=037,S=0517,VL
1,4,1806,4148,V=037,S=0558,VL
1,4,1806,4413,V=034,S=0606,VL
1,4,1806,4899,V=038,S=0646,VL
1,4,1806,5373,V=045,S=0681,VL
1,4,1807,88,V=035,S=0973,PL/Bus
1,4,1807,155,V=028,S=0428,VL
1,4,1807,381,V=028,S=0568,VL
1,4,1807,915,V=045,S=0374,2R
1,4,1807,3361,V=040,S=0643,VL
1,4,1807,3599,V=032,S=0296,2R
1,4,1807,4538,V=041,S=0584,VL
1,4,1807,4848,V=031,S=0535,VL
1,4,1807,5138,V=033,S=0467,VL
1,4,1807,5300,V=033,S=0562,VL
1,4,1808,783,V=042,S=0616,VL
1,4,1808,1053,V=040,S=0629,VL
1,4,1808,1299,V=038,S=0628,VL
1,4,1808,1489,V=042,S=0626,VL
1,4,1808,1798,V=042,S=0609,VL
1,4,1808,1980,V=044,S=0541,VL
1,4,1808,2337,V=043,S=0647,VL
1,4,1808,2572,V=040,S=0594,VL
1,4,1808,2890,V=036,S=0619,VL
1,4,1808,3256,V=037,S=0565,VL
1,4,1808,3612,V=039,S=0549,VL
1,4,1808,3826,V=038,S=0599,VL
1,4,1808,4309,V=035,S=0566,VL
1,4,1808,4568,V=031,S=0523,VL
1,4,1808,5043,V=042,S=0711,VL
1,4,1808,5183,V=043,S=0523,VL
1,4,1809,253,V=033,S=0634,VL
1,4,1809,493,V=033,S=0571,VL
1,4,1809,659,V=032,S=0564,VL
1,4,1809,1206,V=042,S=0660,VL
1,4,1809,1467,V=043,S=0539,VL
1,4,1809,1655,V=037,S=0588,VL
1,4,1809,1954,V=037,S=0608,VL
1,4,1809,2078,V=037,S=0531,VL
1,4,1809,2836,V=050,S=0544,VL
1,4,1809,3988,V=054,S=0563,VL
1,4,1809,4280,V=044,S=0316,2R
1,4,1809,4448,V=045,S=0597,VL
1,4,1809,4778,V=043,S=0255,2R
1,4,1810,378,V=049,S=0623,VL
1,4,1810,978,V=049,S=0581,VL
1,4,1810,1208,V=029,S=0188,Vélo
1,4,1810,1984,V=044,S=0670,VL
1,4,1810,2847,V=047,S=0688,VL
1,4,1810,4684,V=057,S=0627,VL
1,4,1811,2327,V=058,S=0576,VL
1,4,1811,2802,V=046,S=0614,VL
1,4,1811,3260,V=039,S=0300,2R
1,4,1811,3543,V=041,S=0466,VL
1,4,1811,5195,V=069,S=0345,2R
1,4,1811,5394,V=047,S=0596,VL
1,4,1812,198,V=036,S=0629,VL
1,4,1812,877,V=028,S=2179,PL/Bus
1,4,1812,1040,V=027,S=0550,VL
1,4,1812,1256,V=027,S=0530,VL
1,4,1812,1904,V=043,S=0636,VL
1,4,1812,2603,V=039,S=0540,VL
1,4,1812,2863,V=039,S=0412,VL
1,4,1812,3075,V=036,S=0539,VL
1,4,1812,3367,V=043,S=0634,VL
1,4,1812,3625,V=042,S=0491,VL
1,4,1813,807,V=021,S=0571,VL
1,4,1813,1705,V=056,S=0683,VL
1,4,1813,2307,V=043,S=0562,VL
1,4,1813,2600,V=043,S=0722,VL
1,4,1813,3120,V=037,S=0642,VL
1,4,1813,5427,V=051,S=1602,PL/Bus
1,4,1813,5652,V=048,S=0604,VL
1,4,1814,973,V=027,S=0655,VL
1,4,1814,2147,V=046,S=0566,VL
1,4,1814,2375,V=046,S=0715,VL
1,4,1814,3625,V=046,S=0555,VL
1,4,1814,3971,V=047,S=0603,VL
1,4,1814,4100,V=044,S=0598,VL
1,4,1814,4584,V=040,S=0589,VL
1,4,1814,5357,V=045,S=0681,VL
1,4,1814,5712,V=040,S=0584,VL
1,4,1814,5829,V=040,S=0540,VL
1,4,1815,133,V=043,S=0688,VL
1,4,1815,344,V=045,S=0636,VL
1,4,1815,1077,V=043,S=0631,VL
1,4,1815,2307,V=043,S=0611,VL
1,4,1815,2605,V=039,S=0562,VL
1,4,1815,2778,V=040,S=0603,VL
1,4,1815,3069,V=041,S=0621,VL
1,4,1816,1893,V=049,S=0672,VL
1,4,1816,1960,V=049,S=0511,VL
1,4,1816,2299,V=065,S=0583,VL
1,4,1816,3976,V=039,S=0589,VL
1,4,1816,4213,V=037,S=0563,VL
1,4,1816,4444,V=036,S=0494,VL
1,4,1816,4691,V=036,S=0543,VL
1,4,1816,4791,V=046,S=0351,2R
1,4,1816,4957,V=038,S=0634,VL
1,4,1817,982,V=025,S=0450,VL
1,4,1818,2380,V=070,S=0617,VL
1,4,1818,3632,V=045,S=0613,VL
1,4,1818,3864,V=046,S=0580,VL
1,4,1818,4510,V=043,S=0621,VL
1,4,1818,4736,V=045,S=0544,VL
1,4,1818,5261,V=037,S=0535,VL
1,4,1818,5421,V=033,S=0595,VL
1,4,1819,1005,V=049,S=0703,VL
1,4,1819,1425,V=048,S=0636,VL
1,4,1819,2313,V=045,S=0651,VL
1,4,1820,925,V=044,S=0595,VL
1,4,1820,1476,V=039,S=0655,VL
1,4,1820,1690,V=039,S=0572,VL
1,4,1821,1444,V=045,S=0419,VL
1,4,1821,2011,V=046,S=0606,VL
1,4,1821,2265,V=044,S=0561,VL
1,4,1821,2478,V=040,S=0668,VL
1,4,1821,4689,V=034,S=0637,VL
1,4,1822,198,V=037,S=2183,PL/Bus
1,4,1822,512,V=031,S=0473,VL
1,4,1822,1035,V=040,S=0607,VL
1,4,1822,1347,V=033,S=0610,VL
1,4,1822,1558,V=030,S=0355,2R
1,4,1822,1819,V=034,S=0553,VL
1,4,1822,3088,V=037,S=0529,VL
1,4,1822,4750,V=053,S=0706,VL
1,4,1822,5629,V=055,S=0625,VL
1,4,1823,65,V=055,S=0612,VL
1,4,1823,484,V=039,S=0285,2R
1,4,1823,1427,V=044,S=0575,VL
1,4,1823,3687,V=033,S=0585,VL
1,4,1823,3911,V=032,S=0578,VL
1,4,1823,4480,V=045,S=0617,VL
1,4,1823,4901,V=038,S=0691,VL
1,4,1823,5152,V=050,S=0608,VL
1,4,1823,5940,V=053,S=0616,VL
1,4,1824,293,V=050,S=0528,VL
1,4,1824,453,V=047,S=0563,VL
1,4,1824,855,V=046,S=0617,VL
1,4,1824,1512,V=048,S=0561,VL
1,4,1824,1648,V=046,S=0571,VL
1,4,1824,1885,V=046,S=0580,VL
1,4,1824,2785,V=038,S=0583,VL
1,4,1824,3041,V=044,S=0560,VL
1,4,1824,3208,V=046,S=0334,2R
1,4,1824,3581,V=047,S=0595,VL
1,4,1824,3714,V=047,S=0548,VL
1,4,1824,4169,V=050,S=0550,VL
1,4,1824,5418,V=038,S=0485,VL
1,4,1824,5939,V=041,S=0316,2R
1,4,1825,38,V=042,S=0530,VL
1,4,1825,1346,V=041,S=0723,VL
1,4,1825,1410,V=039,S=0150,Vélo
1,4,1825,1899,V=046,S=0674,VL
1,4,1825,3771,V=054,S=0638,VL
1,4,1825,3875,V=053,S=0542,VL
1,4,1826,48,V=032,S=1594,PL/Bus
1,4,1826,1188,V=055,S=0761,VL
1,4,1826,1646,V=046,S=0645,VL
1,4,1826,3344,V=049,S=0617,VL
1,4,1826,3779,V=044,S=0783,VL
1,4,1826,3856,V=044,S=0542,VL
1,4,1826,4136,V=041,S=0562,VL
1,4,1826,4316,V=039,S=0593,VL
1,4,1826,4511,V=039,S=0594,VL
1,4,1826,4801,V=038,S=0511,VL
1,4,1827,1379,V=027,S=0582,VL
1,4,1827,1520,V=027,S=0488,VL
1,4,1827,1775,V=029,S=0603,VL
1,4,1827,1913,V=033,S=0667,VL
1,4,1827,2589,V=047,S=0574,VL
1,4,1827,3225,V=043,S=0666,VL
1,4,1827,3424,V=041,S=0562,VL
1,4,1827,3527,V=039,S=0388,2R
1,4,1827,3713,V=042,S=0576,VL
1,4,1827,5032,V=032,S=0663,VL
1,4,1827,5172,V=035,S=0537,VL
1,4,1827,5716,V=044,S=0628,VL
1,4,1828,281,V=040,S=0556,VL
1,4,1828,873,V=045,S=0593,VL
1,4,1828,1325,V=046,S=0550,VL
1,4,1828,1924,V=044,S=0556,VL
1,4,1828,2609,V=044,S=0644,VL
1,4,1828,3648,V=030,S=0641,VL
1,4,1828,4777,V=046,S=0615,VL
1,4,1828,5011,V=048,S=0599,VL
1,4,1828,5455,V=044,S=0595,VL
1,4,1828,5831,V=044,S=0704,VL
1,4,1829,485,V=034,S=0543,VL
1,4,1829,739,V=038,S=0567,VL
1,4,1829,1084,V=040,S=0620,VL
1,4,1829,1397,V=039,S=0509,VL
1,4,1829,1599,V=037,S=0528,VL
1,4,1829,1885,V=038,S=0629,VL
1,4,1829,2185,V=041,S=0522,VL
1,4,1829,2339,V=041,S=0553,VL
1,4,1829,2559,V=040,S=0647,VL
1,4,1829,2711,V=039,S=0414,VL
1,4,1829,2992,V=026,S=0240,2R
1,4,1829,4715,V=041,S=0640,VL
1,4,1829,4949,V=041,S=0638,VL
1,4,1829,5124,V=040,S=0613,VL
1,4,1829,5310,V=042,S=0568,VL
1,4,1829,5808,V=035,S=0565,VL
1,4,1830,180,V=043,S=0607,VL
1,4,1830,594,V=050,S=0578,VL
1,4,1830,918,V=044,S=0613,VL
1,4,1830,3961,V=036,S=0531,VL
1,4,1830,4627,V=053,S=0560,VL
1,4,1830,5283,V=048,S=0586,VL
1,4,1830,5789,V=043,S=0626,VL
1,4,1830,5947,V=034,S=0355,2R
1,4,1831,768,V=035,S=0283,2R
1,4,1831,2802,V=032,S=0317,2R
1,4,1831,3098,V=037,S=0570,VL
1,4,1831,3806,V=044,S=0599,VL
1,4,1831,4390,V=040,S=0579,VL
1,4,1831,4517,V=042,S=0560,VL
1,4,1831,4758,V=043,S=0564,VL
1,4,1831,5219,V=052,S=0522,VL
1,4,1831,5647,V=035,S=0570,VL
1,4,1831,5918,V=039,S=0609,VL
1,4,1832,366,V=037,S=0561,VL
1,4,1832,1681,V=051,S=0522,VL
1,4,1832,1999,V=047,S=0593,VL
1,4,1832,2145,V=047,S=0601,VL
1,4,1832,2597,V=041,S=0609,VL
1,4,1832,2870,V=043,S=0585,VL
1,4,1832,3041,V=043,S=0726,VL
1,4,1832,4366,V=040,S=0646,VL
1,4,1832,4805,V=034,S=0656,VL
1,4,1832,5050,V=034,S=0588,VL
1,4,1832,5186,V=033,S=0543,VL
1,4,1832,5440,V=035,S=0697,VL
1,4,1832,5633,V=038,S=0596,VL
1,4,1832,5870,V=044,S=0595,VL
1,4,1833,105,V=039,S=0587,VL
1,4,1833,1527,V=032,S=0735,VL
1,4,1833,2025,V=074,S=0598,VL
1,4,1833,3106,V=052,S=0561,VL
1,4,1833,3383,V=071,S=0682,VL
1,4,1833,5738,V=047,S=0579,VL
1,4,1833,5977,V=048,S=0593,VL
1,4,1834,395,V=047,S=0569,VL
1,4,1834,992,V=039,S=0218,Vélo
1,4,1834,1558,V=045,S=0586,VL
1,4,1834,1719,V=045,S=0652,VL
1,4,1834,3460,V=049,S=0648,VL
1,4,1834,3985,V=041,S=0568,VL
1,4,1834,4206,V=040,S=0661,VL
1,4,1834,4379,V=039,S=0545,VL
1,4,1834,4612,V=040,S=0584,VL
1,4,1834,5051,V=042,S=0553,VL
1,4,1834,5474,V=038,S=0601,VL
1,4,1835,1762,V=042,S=0606,VL
1,4,1835,2173,V=040,S=0572,VL
1,4,1835,2295,V=039,S=0343,2R
1,4,1835,2331,V=048,S=0323,2R
1,4,1835,2538,V=039,S=0562,VL
1,4,1835,2758,V=038,S=0618,VL
1,4,1835,3759,V=037,S=2176,PL/Bus
1,4,1835,3890,V=036,S=0593,VL
1,4,1835,4528,V=036,S=0468,VL
1,4,1835,4737,V=036,S=0584,VL
1,4,1835,5720,V=032,S=0563,VL
1,4,1835,5806,V=033,S=0709,VL
1,4,1835,5968,V=036,S=0639,VL
1,4,1836,1386,V=042,S=0529,VL
1,4,1836,3982,V=039,S=0609,VL
1,4,1836,4102,V=042,S=0552,VL
1,4,1836,4369,V=038,S=0617,VL
1,4,1836,5192,V=042,S=0539,VL
1,4,1836,5387,V=046,S=0508,VL
1,4,1837,1171,V=041,S=0515,VL
1,4,1837,1850,V=044,S=0549,VL
1,4,1837,3005,V=038,S=0646,VL
1,4,1837,3886,V=043,S=0566,VL
1,4,1837,4306,V=043,S=0515,VL
1,4,1837,4491,V=045,S=0578,VL
1,4,1838,934,V=034,S=0590,VL
1,4,1838,1129,V=031,S=0585,VL
1,4,1838,1301,V=031,S=0596,VL
1,4,1838,1561,V=031,S=0625,VL
1,4,1838,1774,V=035,S=0638,VL
1,4,1838,2589,V=044,S=0615,VL
1,4,1838,2999,V=042,S=0644,VL
1,4,1838,3370,V=047,S=0607,VL
1,4,1838,4223,V=040,S=0638,VL
1,4,1838,4301,V=039,S=0333,2R
1,4,1838,5064,V=058,S=0631,VL
1,4,1838,5462,V=048,S=0587,VL
1,4,1838,5715,V=052,S=0585,VL
1,4,1839,840,V=039,S=0784,VL
1,4,1839,1017,V=037,S=0636,VL
1,4,1839,1567,V=043,S=0566,VL
1,4,1839,1740,V=038,S=0574,VL
1,4,1839,1893,V=041,S=0470,VL
1,4,1839,3099,V=047,S=0669,VL
1,4,1839,3837,V=044,S=0571,VL
1,4,1839,4120,V=041,S=0534,VL
1,4,1839,5056,V=025,S=0516,VL
1,4,1839,5354,V=036,S=0537,VL
1,4,1839,5811,V=045,S=0620,VL
1,4,1840,372,V=050,S=0659,VL
1,4,1840,2051,V=071,S=0578,VL
1,4,1840,3063,V=056,S=0597,VL
1,4,1840,4243,V=046,S=0305,2R
1,4,1840,4355,V=047,S=0624,VL
1,4,1840,4692,V=047,S=0530,VL
1,4,1840,4804,V=049,S=0538,VL
1,4,1840,5243,V=043,S=0604,VL
1,4,1841,500,V=037,S=1592,PL/Bus
1,4,1841,1488,V=054,S=0628,VL
1,4,1841,2887,V=044,S=0641,VL
1,4,1841,3263,V=046,S=0567,VL
1,4,1841,3494,V=046,S=0582,VL
1,4,1841,3676,V=049,S=0483,VL
1,4,1841,4597,V=038,S=0612,VL
1,4,1841,4974,V=036,S=0548,VL
1,4,1841,5311,V=035,S=0525,VL
1,4,1841,5668,V=036,S=0523,VL
1,4,1841,5911,V=039,S=0521,VL
1,4,1842,65,V=043,S=0627,VL
1,4,1842,297,V=055,S=0578,VL
1,4,1842,4711,V=044,S=0591,VL
1,4,1842,5058,V=042,S=0514,VL
1,4,1842,5388,V=034,S=0519,VL
1,4,1842,5560,V=034,S=0591,VL
1,4,1843,485,V=034,S=0511,VL
1,4,1843,620,V=035,S=0546,VL
1,4,1843,1379,V=049,S=0527,VL
1,4,1843,2225,V=050,S=0507,VL
1,4,1843,2546,V=046,S=0602,VL
1,4,1843,2741,V=046,S=0577,VL
1,4,1843,2898,V=044,S=0551,VL
1,4,1843,4215,V=049,S=0672,VL
1,4,1843,4711,V=042,S=0608,VL
1,4,1843,5952,V=042,S=0658,VL
1,4,1844,135,V=046,S=0636,VL
1,4,1844,753,V=045,S=0612,VL
1,4,1844,1008,V=040,S=0663,VL
1,4,1844,1345,V=042,S=0559,VL
1,4,1844,3715,V=046,S=0575,VL
1,4,1844,4001,V=058,S=0511,VL
1,4,1845,108,V=041,S=0569,VL
1,4,1845,360,V=049,S=0615,VL
1,4,1845,2214,V=036,S=0598,VL
1,4,1845,2451,V=036,S=0552,VL
1,4,1845,2594,V=045,S=0284,2R
1,4,1845,2735,V=033,S=0624,VL
1,4,1845,3230,V=034,S=2202,PL/Bus
1,4,1845,3456,V=034,S=0529,VL
1,4,1845,3701,V=032,S=0531,VL
1,4,1845,3881,V=034,S=0546,VL
1,4,1845,4446,V=051,S=0561,VL
1,4,1845,5030,V=051,S=0762,VL
1,4,1845,5258,V=047,S=0620,VL
1,4,1845,5421,V=045,S=0545,VL
1,4,1845,5871,V=045,S=0624,VL
1,4,1846,1895,V=036,S=0524,VL
1,4,1846,2933,V=036,S=0570,VL
1,4,1846,3646,V=042,S=0631,VL
1,4,1846,3934,V=040,S=0636,VL
1,4,1846,4160,V=037,S=0542,VL
1,4,1846,4318,V=038,S=0688,VL
1,4,1846,4605,V=036,S=0616,VL
1,4,1846,4832,V=039,S=0553,VL
1,4,1846,5155,V=038,S=0760,VL
1,4,1846,5498,V=037,S=0512,VL
1,4,1846,5845,V=034,S=0856,VL
1,4,1847,5462,V=036,S=0616,VL
1,4,1847,5789,V=037,S=0555,VL
1,4,1848,111,V=040,S=0648,VL
1,4,1848,809,V=038,S=0586,VL
1,4,1848,990,V=044,S=0521,VL
1,4,1848,1223,V=043,S=0662,VL
1,4,1848,1756,V=036,S=0588,VL
1,4,1848,2105,V=035,S=0498,VL
1,4,1848,2282,V=035,S=0550,VL
1,4,1848,2376,V=036,S=0543,VL
1,4,1848,2666,V=057,S=0584,VL
1,4,1848,4429,V=039,S=0621,VL
1,4,1848,4775,V=041,S=0554,VL
1,4,1848,4984,V=039,S=0546,VL
1,4,1848,5133,V=040,S=0574,VL
1,4,1848,5405,V=036,S=0583,VL
1,4,1848,5618,V=039,S=0648,VL
1,4,1849,848,V=050,S=0601,VL
1,4,1849,1750,V=053,S=0606,VL
1,4,1849,2019,V=047,S=0608,VL
1,4,1849,4885,V=045,S=0548,VL
1,4,1850,373,V=033,S=0623,VL
1,4,1850,526,V=027,S=0526,VL
1,4,1850,1298,V=046,S=0605,VL
1,4,1850,1508,V=043,S=0574,VL
1,4,1850,1675,V=039,S=0601,VL
1,4,1850,2979,V=050,S=0601,VL
1,4,1850,3884,V=047,S=0512,VL
1,4,1850,4195,V=041,S=0661,VL
1,4,1850,4399,V=042,S=0632,VL
1,4,1851,26,V=044,S=2505,PL/Bus
1,4,1851,885,V=043,S=0596,VL
1,4,1851,1057,V=040,S=0545,VL
1,4,1851,1265,V=037,S=0690,VL
1,4,1851,2301,V=049,S=0661,VL
1,4,1851,2436,V=045,S=0613,VL
1,4,1851,2793,V=044,S=0586,VL
1,4,1851,3070,V=053,S=0783,VL
1,4,1851,3669,V=045,S=0607,VL
1,4,1851,3846,V=047,S=0568,VL
1,4,1851,4278,V=050,S=0630,VL
1,4,1851,5389,V=048,S=0563,VL
1,4,1851,5583,V=045,S=0643,VL
1,4,1851,5963,V=046,S=0598,VL
1,4,1852,304,V=046,S=0629,VL
1,4,1852,428,V=045,S=0619,VL
1,4,1852,593,V=045,S=0601,VL
1,4,1852,961,V=046,S=0574,VL
1,4,1852,1711,V=052,S=0595,VL
1,4,1852,3214,V=048,S=0346,2R
1,4,1852,3915,V=056,S=0583,VL
1,4,1852,4024,V=055,S=0573,VL
1,4,1852,4929,V=055,S=0674,VL
1,4,1852,5403,V=043,S=0611,VL
1,4,1852,5572,V=040,S=0559,VL
1,4,1852,5692,V=045,S=0630,VL
1,4,1853,942,V=055,S=0598,VL
1,4,1853,2126,V=069,S=0584,VL
1,4,1853,3466,V=041,S=0550,VL
1,4,1853,3597,V=041,S=0505,VL
1,4,1853,3797,V=042,S=0684,VL
1,4,1853,4239,V=042,S=0602,VL
1,4,1853,4981,V=042,S=0585,VL
1,4,1854,354,V=043,S=2452,PL/Bus
1,4,1854,4346,V=062,S=0596,VL
1,4,1854,5370,V=055,S=0597,VL
1,4,1855,1326,V=043,S=0560,VL
1,4,1855,1998,V=041,S=0552,VL
1,4,1855,2337,V=034,S=0566,VL
1,4,1855,2605,V=035,S=0600,VL
1,4,1855,3302,V=043,S=0630,VL
1,4,1855,3410,V=042,S=0526,VL
1,4,1855,4832,V=035,S=0548,VL
1,4,1855,5472,V=042,S=0545,VL
1,4,1856,733,V=036,S=0611,VL
1,4,1856,873,V=037,S=0562,VL
1,4,1856,1129,V=035,S=0537,VL
1,4,1856,2503,V=044,S=0515,VL
1,4,1856,3330,V=045,S=0619,VL
1,4,1856,3487,V=043,S=0570,VL
1,4,1856,3684,V=042,S=0470,VL
1,4,1856,4294,V=047,S=0688,VL
1,4,1856,4535,V=049,S=0712,VL
1,4,1856,4887,V=048,S=0565,VL
1,4,1856,5660,V=048,S=0663,VL
1,4,1857,958,V=042,S=0636,VL
1,4,1857,3085,V=046,S=0613,VL
1,4,1857,3812,V=038,S=0529,VL
1,4,1857,4042,V=041,S=0541,VL
1,4,1857,4534,V=035,S=0621,VL
1,4,1857,5671,V=062,S=0691,VL
1,4,1858,308,V=042,S=0351,2R
1,4,1858,483,V=044,S=0642,VL
1,4,1858,591,V=044,S=0602,VL
1,4,1858,977,V=044,S=0666,VL
1,4,1858,1362,V=046,S=0607,VL
1,4,1858,3113,V=042,S=0579,VL
1,4,1858,3296,V=045,S=0647,VL
1,4,1858,3428,V=042,S=0591,VL
1,4,1858,3637,V=039,S=0563,VL
1,4,1858,3786,V=038,S=0571,VL
1,4,1858,4271,V=039,S=0519,VL
1,4,1858,4648,V=034,S=0476,VL
1,4,1858,4888,V=037,S=0587,VL
1,4,1858,5165,V=042,S=0549,VL
1,4,1858,5953,V=038,S=0557,VL
1,4,1859,208,V=037,S=0550,VL
1,4,1859,418,V=035,S=0634,VL
1,4,1859,690,V=036,S=0593,VL
1,4,1859,1493,V=044,S=0620,VL
1,4,1859,1683,V=045,S=0594,VL
1,4,1859,1870,V=047,S=0786,VL
1,4,1859,2243,V=038,S=0560,VL
1,4,1859,2580,V=039,S=0576,VL
1,4,1859,2748,V=041,S=0682,VL
1,4,1859,2854,V=040,S=0536,VL
1,4,1859,3349,V=060,S=0608,VL
1,4,1859,4520,V=042,S=0629,VL
1,4,1859,5982,V=040,S=0607,VL
1,4,1900,176,V=038,S=0490,VL
1,4,1900,477,V=043,S=0568,VL
1,4,1900,1384,V=050,S=0648,VL
1,4,1900,1756,V=060,S=0493,VL
1,4,1900,3651,V=050,S=0689,VL
1,4,1900,4127,V=046,S=0579,VL
1,4,1901,1565,V=078,S=0304,2R
1,4,1901,3766,V=043,S=0576,VL
1,4,1901,4553,V=037,S=1606,PL/Bus
1,4,1901,4918,V=039,S=0625,VL
1,4,1901,5289,V=039,S=0623,VL
1,4,1901,5518,V=038,S=0621,VL
1,4,1901,5678,V=039,S=0595,VL
1,4,1902,25,V=038,S=0570,VL
1,4,1902,754,V=055,S=0607,VL
1,4,1902,1097,V=053,S=0602,VL
1,4,1902,1370,V=052,S=0303,2R
1,4,1902,1641,V=043,S=0622,VL
