Jour,Heure,Seconde,Centième,Vitesse,Type,Véhicule,Catégorie,Inter-essieux,E2/E3,E3/E4,E4/E5,E5/E6
18/10/22,19:17,21,5,35,VL,1,270,,,,,
18/10/22,19:17,24,93,40,VL,1,242,,,,,
18/10/22,19:17,28,12,39,VL,1,245,,,,,
18/10/22,19:17,30,15,38,VL,1,245,,,,,
18/10/22,19:17,31,95,39,VL,1,270,,,,,
18/10/22,19:17,34,76,43,VL,1,255,,,,,
18/10/22,19:17,38,53,44,VL,1,244,,,,,
18/10/22,19:18,42,85,40,VL,1,255,,,,,
18/10/22,19:18,44,74,42,VL,1,256,,,,,
18/10/22,19:18,48,36,42,VL,1,284,,,,,
18/10/22,19:18,56,72,30,VL,2,370,,,,,
18/10/22,19:18,59,93,29,VL,1,283,,,,,
18/10/22,19:19,2,6,27,VL,1,256,,,,,
18/10/22,19:2,15,44,44,Moto,13,153,,,,,
18/10/22,19:2,16,32,46,VL,1,257,,,,,
18/10/22,19:2,47,79,46,VL,1,230,,,,,
18/10/22,19:2,50,94,47,VL,1,257,,,,,
18/10/22,19:20,26,72,66,VL,1,229,,,,,
18/10/22,19:20,31,23,48,VL,1,244,,,,,
18/10/22,19:20,32,75,49,Moto,13,141,,,,,
18/10/22,19:20,40,56,27,VL,1,256,,,,,
18/10/22,19:20,41,81,29,VL,1,257,,,,,
18/10/22,19:20,44,60,34,VL,1,257,,,,,
18/10/22,19:20,46,75,32,Moto,13,140,,,,,
18/10/22,19:20,49,37,35,VL,1,244,,,,,
18/10/22,19:20,52,67,30,VL,1,270,,,,,
18/10/22,19:20,55,19,30,VL,1,255,,,,,
18/10/22,19:20,56,65,28,VL,1,192,,,,,
18/10/22,19:21,21,74,49,VL,1,268,,,,,
18/10/22,19:22,11,45,50,VL,1,256,,,,,
18/10/22,19:22,13,88,52,VL,1,243,,,,,
18/10/22,19:22,18,94,49,VL,1,243,,,,,
18/10/22,19:22,35,55,54,VL,1,268,,,,,
18/10/22,19:22,42,11,45,VL,1,242,,,,,
18/10/22,19:22,45,93,45,VL,1,257,,,,,
18/10/22,19:23,2,26,38,VL,1,232,,,,,
18/10/22,19:23,4,9,38,VL,1,258,,,,,
18/10/22,19:24,5,71,37,VL,1,192,,,,,
18/10/22,19:24,7,85,105,PL,2,500,,,,,
18/10/22,19:24,17,51,44,VL,1,268,,,,,
18/10/22,19:24,24,51,38,VL,1,256,,,,,
18/10/22,19:24,27,46,36,VL,1,256,,,,,
18/10/22,19:24,29,55,35,VL,1,243,,,,,
18/10/22,19:24,31,41,34,VL,1,257,,,,,
18/10/22,19:24,48,84,45,VL,1,256,,,,,
18/10/22,19:25,59,77,47,VL,1,257,,,,,
18/10/22,19:26,4,30,39,VL,1,256,,,,,
18/10/22,19:26,8,38,36,VL,2,371,,,,,
18/10/22,19:26,10,7,35,VL,1,282,,,,,
18/10/22,19:26,19,29,35,VL,1,231,,,,,
18/10/22,19:27,29,51,53,VL,1,257,,,,,
18/10/22,19:27,30,93,54,VL,1,257,,,,,
18/10/22,19:27,33,2,47,VL,1,245,,,,,
18/10/22,19:27,35,58,46,VL,1,244,,,,,
18/10/22,19:27,41,1,42,VL,1,244,,,,,
18/10/22,19:27,43,38,43,VL,1,255,,,,,
18/10/22,19:27,59,95,37,VL,1,243,,,,,
18/10/22,19:29,25,79,43,VL,1,244,,,,,
18/10/22,19:29,39,10,50,VL,1,231,,,,,
18/10/22,19:29,41,2,42,VL,1,243,,,,,
18/10/22,19:29,46,9,41,VL,1,256,,,,,
18/10/22,19:29,47,96,41,VL,1,256,,,,,
18/10/22,19:29,51,56,38,VL,1,258,,,,,
18/10/22,19:29,54,2,33,VL,1,283,,,,,
18/10/22,19:29,56,12,35,VL,1,270,,,,,
18/10/22,19:29,59,44,34,VL,1,257,,,,,
18/10/22,19:30,2,95,35,VL,1,255,,,,,
18/10/22,19:30,6,7,39,VL,1,255,,,,,
18/10/22,19:30,14,74,48,Moto,13,128,,,,,
18/10/22,19:30,37,83,38,VL,1,193,,,,,
18/10/22,19:30,46,80,91,VL,1,271,,,,,
18/10/22,19:30,56,31,49,VL,1,244,,,,,
18/10/22,19:30,57,91,47,VL,1,271,,,,,
18/10/22,19:31,0,74,51,VL,1,242,,,,,
18/10/22,19:31,4,31,49,VL,1,284,,,,,
18/10/22,19:31,29,65,40,VL,1,243,,,,,
18/10/22,19:32,18,4,45,VL,1,256,,,,,
18/10/22,19:32,19,81,44,VL,1,256,,,,,
18/10/22,19:32,21,47,43,VL,1,244,,,,,
18/10/22,19:32,24,43,42,VL,1,256,,,,,
18/10/22,19:32,27,36,34,VL,1,255,,,,,
18/10/22,19:32,30,4,38,VL,1,269,,,,,
18/10/22,19:32,31,61,36,VL,1,230,,,,,
18/10/22,19:32,35,12,33,VL,1,244,,,,,
18/10/22,19:33,0,77,38,VL,1,256,,,,,
18/10/22,19:33,39,15,62,VL,1,259,,,,,
18/10/22,19:33,41,98,55,Vélo,13,103,,,,,
18/10/22,19:34,28,6,65,VL,1,230,,,,,
18/10/22,19:34,37,46,39,VL,1,243,,,,,
18/10/22,19:34,43,21,36,VL,1,258,,,,,
18/10/22,19:34,45,81,37,VL,1,256,,,,,
18/10/22,19:34,48,60,35,VL,1,257,,,,,
18/10/22,19:34,52,33,34,VL,1,245,,,,,
18/10/22,19:34,55,49,28,VL,1,269,,,,,
18/10/22,19:36,34,3,19,VL,1,256,,,,,
18/10/22,19:36,37,11,23,VL,12,230,191,,,,
18/10/22,19:36,40,26,33,VL,1,243,,,,,
18/10/22,19:36,41,93,31,VL,1,243,,,,,
18/10/22,19:36,43,67,33,VL,1,270,,,,,
18/10/22,19:36,46,34,32,VL,1,243,,,,,
18/10/22,19:36,48,89,30,VL,1,244,,,,,
18/10/22,19:36,52,35,27,PL,14,537,652,,,,
18/10/22,19:37,24,31,41,VL,1,256,,,,,
18/10/22,19:37,26,54,39,VL,1,256,,,,,
18/10/22,19:38,1,65,74,Moto,13,141,,,,,
18/10/22,19:38,40,7,64,VL,1,230,,,,,
18/10/22,19:38,52,60,43,VL,1,257,,,,,
18/10/22,19:38,58,10,40,VL,1,283,,,,,
18/10/22,19:38,59,41,39,VL,1,258,,,,,
18/10/22,19:39,33,79,110,VL,1,450,,,,,
18/10/22,19:39,34,0,45,VL,1,218,,,,,
18/10/22,19:39,38,24,43,VL,1,245,,,,,
18/10/22,19:39,39,91,43,VL,1,259,,,,,
18/10/22,19:39,44,8,40,VL,1,269,,,,,
18/10/22,19:39,55,30,42,VL,1,243,,,,,
18/10/22,19:40,43,13,39,VL,1,191,,,,,
18/10/22,19:40,48,36,50,VL,1,232,,,,,
18/10/22,19:40,50,47,49,VL,1,257,,,,,
18/10/22,19:40,52,17,49,VL,1,244,,,,,
18/10/22,19:42,18,51,37,VL,1,243,,,,,
18/10/22,19:42,20,83,39,VL,1,268,,,,,
18/10/22,19:42,51,57,48,VL,1,258,,,,,
18/10/22,19:42,58,12,42,VL,1,257,,,,,
18/10/22,19:43,6,60,40,VL,1,243,,,,,
18/10/22,19:43,38,23,47,Vélo,13,102,,,,,
18/10/22,19:44,8,87,52,VL,1,282,,,,,
18/10/22,19:44,11,71,51,VL,1,254,,,,,
18/10/22,19:44,14,32,47,VL,1,258,,,,,
18/10/22,19:44,17,57,45,VL,1,245,,,,,
18/10/22,19:44,18,83,45,VL,1,243,,,,,
18/10/22,19:44,37,85,53,VL,1,242,,,,,
18/10/22,19:44,46,41,41,VL,1,245,,,,,
18/10/22,19:44,53,8,39,VL,1,307,,,,,
18/10/22,19:45,28,46,55,VL,1,243,,,,,
18/10/22,19:46,52,30,57,VL,1,230,,,,,
18/10/22,19:46,59,68,43,VL,1,283,,,,,
18/10/22,19:47,2,25,46,VL,1,232,,,,,
18/10/22,19:47,6,76,42,VL,1,256,,,,,
18/10/22,19:47,8,79,40,VL,1,219,,,,,
18/10/22,19:47,14,82,51,VL,1,229,,,,,
18/10/22,19:47,23,64,44,VL,1,243,,,,,
18/10/22,19:47,32,15,45,VL,1,243,,,,,
18/10/22,19:48,50,10,41,VL,1,193,,,,,
18/10/22,19:48,51,66,44,VL,1,257,,,,,
18/10/22,19:48,53,3,44,VL,1,256,,,,,
18/10/22,19:48,54,63,42,VL,1,256,,,,,
18/10/22,19:48,56,74,39,VL,1,257,,,,,
18/10/22,19:48,58,93,39,VL,1,281,,,,,
18/10/22,19:49,1,16,45,VL,1,258,,,,,
18/10/22,19:49,5,60,42,VL,1,269,,,,,
18/10/22,19:49,10,68,36,VL,1,256,,,,,
18/10/22,19:49,17,49,41,VL,1,257,,,,,
18/10/22,19:49,27,45,42,VL,1,230,,,,,
18/10/22,19:49,34,26,37,VL,1,257,,,,,
18/10/22,19:5,0,50,65,VL,1,256,,,,,
18/10/22,19:5,7,99,47,VL,1,245,,,,,
18/10/22,19:5,11,8,44,VL,1,267,,,,,
18/10/22,19:5,13,90,41,VL,1,256,,,,,
18/10/22,19:5,17,0,43,VL,1,257,,,,,
18/10/22,19:5,21,10,41,VL,1,270,,,,,
18/10/22,19:5,24,29,40,VL,1,256,,,,,
18/10/22,19:5,26,24,40,VL,1,230,,,,,
18/10/22,19:5,28,59,36,VL,2,361,,,,,
18/10/22,19:5,30,56,37,VL,1,257,,,,,
18/10/22,19:5,34,68,33,VL,1,244,,,,,
18/10/22,19:5,39,76,43,VL,1,256,,,,,
18/10/22,19:50,43,28,45,VL,1,271,,,,,
18/10/22,19:50,46,61,43,VL,1,230,,,,,
18/10/22,19:50,48,69,42,VL,1,256,,,,,
18/10/22,19:50,51,28,37,VL,1,243,,,,,
18/10/22,19:50,52,80,33,VL,1,243,,,,,
18/10/22,19:50,54,89,35,VL,1,244,,,,,
18/10/22,19:51,10,20,45,VL,1,269,,,,,
18/10/22,19:51,18,35,44,VL,1,231,,,,,
18/10/22,19:52,8,85,37,VL,1,244,,,,,
18/10/22,19:52,10,39,37,VL,1,256,,,,,
18/10/22,19:52,12,37,39,VL,1,255,,,,,
18/10/22,19:53,27,93,41,VL,1,244,,,,,
18/10/22,19:53,29,63,40,VL,1,295,,,,,
18/10/22,19:53,33,92,37,VL,1,244,,,,,
18/10/22,19:53,36,93,37,VL,1,269,,,,,
18/10/22,19:53,42,5,32,VL,1,270,,,,,
18/10/22,19:54,4,19,49,VL,1,256,,,,,
18/10/22,19:54,28,83,45,Moto,13,115,,,,,
18/10/22,19:55,25,88,46,VL,1,257,,,,,
18/10/22,19:55,28,5,44,VL,1,255,,,,,
18/10/22,19:55,30,9,44,VL,1,243,,,,,
18/10/22,19:55,32,36,45,VL,1,245,,,,,
18/10/22,19:55,34,18,43,VL,1,242,,,,,
18/10/22,19:55,35,84,40,VL,1,230,,,,,
18/10/22,19:55,37,56,39,VL,1,256,,,,,
18/10/22,19:55,39,64,38,VL,1,244,,,,,
18/10/22,19:55,41,72,37,VL,1,242,,,,,
18/10/22,19:55,43,28,37,VL,1,256,,,,,
18/10/22,19:55,54,48,43,VL,1,255,,,,,
18/10/22,19:56,49,86,51,VL,1,257,,,,,
18/10/22,19:58,41,29,52,VL,1,243,,,,,
18/10/22,19:59,5,88,47,VL,1,255,,,,,
18/10/22,19:59,10,6,52,VL,1,245,,,,,
18/10/22,19:59,14,52,46,Moto,13,128,,,,,
18/10/22,19:6,36,86,37,VL,1,256,,,,,
18/10/22,19:6,38,41,36,VL,1,244,,,,,
18/10/22,19:6,45,68,110,VL,1,522,,,,,
18/10/22,19:6,59,92,44,VL,1,257,,,,,
18/10/22,19:7,9,52,38,VL,2,358,,,,,
18/10/22,19:7,32,70,42,VL,1,255,,,,,
18/10/22,19:7,43,80,41,Moto,13,115,,,,,
18/10/22,19:8,27,13,47,VL,1,244,,,,,
18/10/22,19:8,30,54,47,VL,1,281,,,,,
18/10/22,19:8,33,92,41,VL,1,244,,,,,
18/10/22,19:8,36,15,40,VL,1,257,,,,,
18/10/22,19:8,39,11,49,VL,1,258,,,,,
18/10/22,19:8,39,97,49,VL,1,258,,,,,
18/10/22,19:9,45,42,47,Moto,13,127,,,,,
18/10/22,19:9,48,21,54,VL,1,257,,,,,
18/10/22,19:9,50,88,54,VL,1,271,,,,,
18/10/22,2:13,27,55,49,VL,2,359,,,,,
18/10/22,2:14,30,31,58,VL,1,245,,,,,
18/10/22,2:15,32,39,66,VL,1,322,,,,,
18/10/22,2:36,59,97,58,VL,1,241,,,,,
18/10/22,2:51,55,84,36,VL,1,269,,,,,
18/10/22,2:56,41,45,40,Moto,13,115,,,,,
18/10/22,2:59,56,89,64,VL,1,296,,,,,
18/10/22,20:0,4,12,58,VL,1,241,,,,,
18/10/22,20:0,6,14,56,VL,1,257,,,,,
18/10/22,20:0,9,14,52,VL,1,269,,,,,
18/10/22,20:0,11,16,52,VL,1,271,,,,,
18/10/22,20:0,17,18,43,VL,1,255,,,,,
18/10/22,20:0,40,19,42,VL,1,244,,,,,
18/10/22,20:0,43,13,41,VL,1,257,,,,,
18/10/22,20:0,46,58,40,VL,1,230,,,,,
18/10/22,20:1,31,26,47,VL,1,268,,,,,
18/10/22,20:1,34,50,42,VL,1,281,,,,,
18/10/22,20:1,36,98,42,VL,1,269,,,,,
18/10/22,20:1,40,43,39,VL,1,269,,,,,
18/10/22,20:1,44,96,39,VL,1,255,,,,,
18/10/22,20:1,46,46,39,VL,1,257,,,,,
18/10/22,20:1,48,19,38,VL,1,244,,,,,
18/10/22,20:1,56,21,31,VL,2,360,,,,,
18/10/22,20:10,14,3,51,VL,1,243,,,,,
18/10/22,20:10,15,65,50,VL,1,245,,,,,
18/10/22,20:11,21,36,51,VL,1,256,,,,,
18/10/22,20:11,24,5,47,VL,1,258,,,,,
18/10/22,20:11,30,21,37,VL,1,268,,,,,
18/10/22,20:13,24,65,45,VL,1,245,,,,,
18/10/22,20:13,26,75,43,VL,1,269,,,,,
18/10/22,20:13,28,94,42,VL,1,281,,,,,
18/10/22,20:14,1,27,43,VL,1,256,,,,,
18/10/22,20:14,38,16,53,VL,1,280,,,,,
18/10/22,20:14,39,39,50,VL,1,257,,,,,
18/10/22,20:14,45,86,41,VL,1,257,,,,,
18/10/22,20:14,51,21,29,VL,1,255,,,,,
18/10/22,20:15,1,81,55,VL,1,270,,,,,
18/10/22,20:15,49,14,43,VL,1,191,,,,,
18/10/22,20:16,6,81,52,VL,1,232,,,,,
18/10/22,20:16,11,97,48,VL,1,270,,,,,
18/10/22,20:16,14,95,49,VL,1,271,,,,,
18/10/22,20:16,18,22,41,VL,1,281,,,,,
18/10/22,20:16,20,71,42,VL,1,244,,,,,
18/10/22,20:16,45,23,45,VL,1,256,,,,,
18/10/22,20:16,46,97,44,VL,1,243,,,,,
18/10/22,20:17,50,24,55,VL,1,244,,,,,
18/10/22,20:17,52,71,52,VL,1,257,,,,,
18/10/22,20:17,55,8,52,VL,1,244,,,,,
18/10/22,20:2,20,27,41,VL,1,230,,,,,
18/10/22,20:20,4,45,65,Moto,13,140,,,,,
18/10/22,20:20,7,15,62,Moto,13,128,,,,,
18/10/22,20:20,12,16,45,VL,1,243,,,,,
18/10/22,20:20,14,66,44,VL,1,192,,,,,
18/10/22,20:20,23,14,40,VL,1,242,,,,,
18/10/22,20:20,24,86,38,VL,1,245,,,,,
18/10/22,20:20,26,52,38,VL,1,243,,,,,
18/10/22,20:20,28,93,38,VL,1,258,,,,,
18/10/22,20:20,30,89,39,VL,1,269,,,,,
18/10/22,20:20,34,36,39,VL,1,242,,,,,
18/10/22,20:20,35,90,56,Moto,13,154,,,,,
18/10/22,20:20,36,54,40,VL,1,242,,,,,
18/10/22,20:20,42,54,52,Moto,13,178,,,,,
18/10/22,20:20,51,59,40,VL,1,269,,,,,
18/10/22,20:20,53,64,41,VL,1,256,,,,,
18/10/22,20:21,23,61,24,VL,2,359,,,,,
18/10/22,20:21,52,32,52,VL,1,256,,,,,
18/10/22,20:21,59,62,43,VL,1,257,,,,,
18/10/22,20:22,9,19,31,VL,1,243,,,,,
18/10/22,20:22,12,32,29,VL,1,256,,,,,
18/10/22,20:22,57,44,45,VL,1,296,,,,,
18/10/22,20:23,0,0,44,VL,1,257,,,,,
18/10/22,20:23,1,76,43,VL,1,231,,,,,
18/10/22,20:23,4,14,42,VL,1,255,,,,,
18/10/22,20:23,5,75,44,VL,1,267,,,,,
18/10/22,20:23,8,11,38,VL,1,270,,,,,
18/10/22,20:23,10,14,34,VL,1,257,,,,,
18/10/22,20:23,26,28,53,VL,1,255,,,,,
18/10/22,20:24,28,7,55,VL,1,271,,,,,
18/10/22,20:24,32,69,54,VL,1,295,,,,,
18/10/22,20:24,35,7,52,VL,1,244,,,,,
18/10/22,20:25,8,98,45,VL,1,258,,,,,
18/10/22,20:26,13,38,59,VL,1,258,,,,,
18/10/22,20:26,15,61,58,VL,1,256,,,,,
18/10/22,20:26,53,15,42,VL,1,231,,,,,
18/10/22,20:26,55,61,40,VL,1,282,,,,,
18/10/22,20:28,1,48,52,PL,14,526,655,,,,
18/10/22,20:28,5,21,52,VL,1,271,,,,,
18/10/22,20:28,21,98,57,VL,1,258,,,,,
18/10/22,20:28,30,86,77,VL,1,258,,,,,
18/10/22,20:29,25,65,63,VL,1,268,,,,,
18/10/22,20:29,27,27,62,VL,1,257,,,,,
18/10/22,20:29,32,48,61,VL,1,270,,,,,
18/10/22,20:3,22,80,52,VL,1,245,,,,,
18/10/22,20:3,27,80,42,VL,1,244,,,,,
18/10/22,20:3,30,34,47,VL,1,244,,,,,
18/10/22,20:3,32,13,45,VL,1,257,,,,,
18/10/22,20:3,34,20,41,VL,1,270,,,,,
18/10/22,20:31,8,61,42,VL,1,243,,,,,
18/10/22,20:31,9,94,40,VL,1,256,,,,,
18/10/22,20:31,13,24,41,VL,1,255,,,,,
18/10/22,20:31,15,60,38,VL,1,244,,,,,
18/10/22,20:32,41,37,50,VL,1,256,,,,,
18/10/22,20:32,41,74,110,VL,1,416,,,,,
18/10/22,20:32,43,4,47,VL,1,257,,,,,
18/10/22,20:33,1,66,47,VL,1,272,,,,,
18/10/22,20:33,4,56,47,VL,1,272,,,,,
18/10/22,20:34,20,8,55,VL,1,281,,,,,
18/10/22,20:34,24,57,55,VL,1,259,,,,,
18/10/22,20:34,28,34,57,VL,1,231,,,,,
18/10/22,20:34,30,58,46,Moto,13,115,,,,,
18/10/22,20:34,33,25,44,VL,1,256,,,,,
18/10/22,20:34,35,16,46,VL,1,257,,,,,
18/10/22,20:35,52,86,46,VL,1,232,,,,,
18/10/22,20:35,56,95,43,VL,1,243,,,,,
18/10/22,20:35,58,24,42,VL,1,271,,,,,
18/10/22,20:36,1,63,37,VL,1,230,,,,,
18/10/22,20:36,3,77,35,VL,1,270,,,,,
18/10/22,20:36,4,94,36,VL,1,270,,,,,
18/10/22,20:37,7,89,38,VL,1,243,,,,,
18/10/22,20:37,18,84,55,VL,1,246,,,,,
18/10/22,20:37,58,46,47,VL,1,271,,,,,
18/10/22,20:38,1,68,44,VL,1,255,,,,,
18/10/22,20:38,4,28,41,VL,1,308,,,,,
18/10/22,20:38,5,76,42,VL,2,425,,,,,
18/10/22,20:38,7,82,41,VL,1,242,,,,,
18/10/22,20:38,22,27,46,VL,1,284,,,,,
18/10/22,20:39,26,94,44,VL,1,243,,,,,
18/10/22,20:39,30,4,45,VL,1,258,,,,,
18/10/22,20:4,43,53,44,VL,1,230,,,,,
18/10/22,20:4,46,67,37,VL,1,270,,,,,
18/10/22,20:4,48,21,38,VL,1,256,,,,,
18/10/22,20:4,50,8,41,VL,1,257,,,,,
18/10/22,20:4,52,12,42,VL,1,244,,,,,
18/10/22,20:4,56,32,40,VL,1,257,,,,,
18/10/22,20:4,59,63,44,VL,1,268,,,,,
18/10/22,20:40,9,49,47,VL,1,244,,,,,
18/10/22,20:41,5,28,45,VL,1,243,,,,,
18/10/22,20:41,8,11,48,VL,1,284,,,,,
18/10/22,20:41,13,39,41,VL,1,306,,,,,
18/10/22,20:41,16,51,39,VL,1,243,,,,,
18/10/22,20:42,19,25,49,VL,1,245,,,,,
18/10/22,20:42,21,56,49,VL,1,282,,,,,
18/10/22,20:42,24,65,49,VL,1,231,,,,,
18/10/22,20:44,6,23,43,VL,1,243,,,,,
18/10/22,20:44,47,62,66,VL,1,296,,,,,
18/10/22,20:44,54,88,59,VL,1,270,,,,,
18/10/22,20:45,2,87,40,VL,1,229,,,,,
18/10/22,20:45,6,63,46,Moto,13,115,,,,,
18/10/22,20:46,38,12,49,VL,1,244,,,,,
18/10/22,20:46,41,92,47,VL,1,256,,,,,
18/10/22,20:46,43,61,45,Moto,13,180,,,,,
18/10/22,20:46,45,37,46,VL,1,269,,,,,
18/10/22,20:46,47,94,47,VL,1,243,,,,,
18/10/22,20:46,53,45,40,VL,1,243,,,,,
18/10/22,20:47,18,82,37,VL,1,257,,,,,
18/10/22,20:47,56,9,46,VL,1,257,,,,,
18/10/22,20:47,57,62,48,Moto,13,155,,,,,
18/10/22,20:48,39,51,46,VL,1,256,,,,,
18/10/22,20:49,18,68,46,VL,1,256,,,,,
18/10/22,20:52,7,64,51,VL,1,256,,,,,
18/10/22,20:52,12,46,48,VL,1,245,,,,,
18/10/22,20:53,24,7,58,VL,1,269,,,,,
18/10/22,20:53,30,40,47,VL,1,281,,,,,
18/10/22,20:53,46,99,65,VL,2,360,,,,,
18/10/22,20:54,44,46,50,VL,2,398,,,,,
18/10/22,20:55,53,25,49,VL,1,245,,,,,
18/10/22,20:57,3,55,60,VL,1,271,,,,,
18/10/22,20:57,28,92,67,VL,1,256,,,,,
18/10/22,20:57,36,54,49,VL,1,272,,,,,
18/10/22,20:57,40,42,51,VL,1,258,,,,,
18/10/22,20:57,49,82,52,VL,1,244,,,,,
18/10/22,20:6,17,5,58,VL,12,258,400,,,,
18/10/22,20:6,25,31,49,VL,1,258,,,,,
18/10/22,20:6,28,77,44,VL,1,244,,,,,
18/10/22,20:7,8,91,43,VL,1,244,,,,,
18/10/22,20:7,48,15,92,Moto,13,141,,,,,
18/10/22,20:8,21,59,46,VL,1,257,,,,,
18/10/22,20:9,42,66,64,VL,1,230,,,,,
18/10/22,20:9,46,31,53,VL,1,269,,,,,
18/10/22,20:9,49,51,49,VL,1,268,,,,,
18/10/22,20:9,52,63,49,VL,1,270,,,,,
18/10/22,20:9,59,47,47,PL,14,527,655,,,,
18/10/22,21:0,17,38,59,VL,1,268,,,,,
18/10/22,21:0,19,80,59,VL,1,244,,,,,
18/10/22,21:0,21,48,59,VL,1,285,,,,,
18/10/22,21:0,27,1,55,VL,1,310,,,,,
18/10/22,21:1,28,11,78,VL,1,256,,,,,
18/10/22,21:1,30,89,76,VL,1,285,,,,,
18/10/22,21:1,42,40,44,VL,1,267,,,,,
18/10/22,21:1,48,2,37,PL,14,526,642,,,,
18/10/22,21:1,50,82,35,VL,1,243,,,,,
18/10/22,21:10,34,54,45,VL,2,361,,,,,
18/10/22,21:10,37,71,45,VL,1,268,,,,,
18/10/22,21:11,29,78,52,VL,1,269,,,,,
18/10/22,21:11,31,41,49,VL,1,297,,,,,
18/10/22,21:11,32,48,46,VL,1,269,,,,,
18/10/22,21:11,35,25,44,Moto,13,114,,,,,
18/10/22,21:11,36,67,43,VL,1,257,,,,,
18/10/22,21:11,38,92,42,VL,1,258,,,,,
18/10/22,21:11,40,80,42,VL,1,257,,,,,
18/10/22,21:11,56,34,52,VL,1,271,,,,,
18/10/22,21:12,43,71,44,VL,1,243,,,,,
18/10/22,21:13,13,12,50,VL,1,256,,,,,
18/10/22,21:13,48,20,53,VL,1,256,,,,,
18/10/22,21:13,49,84,49,VL,1,283,,,,,
18/10/22,21:13,51,91,53,VL,1,269,,,,,
18/10/22,21:15,9,45,43,VL,1,244,,,,,
18/10/22,21:15,12,24,42,VL,1,258,,,,,
18/10/22,21:15,14,50,42,VL,1,322,,,,,
18/10/22,21:15,23,97,44,Moto,13,114,,,,,
18/10/22,21:16,15,96,49,VL,1,233,,,,,
18/10/22,21:16,30,38,39,PL,14,526,654,,,,
18/10/22,21:16,34,64,39,VL,1,255,,,,,
18/10/22,21:16,42,96,39,VL,1,231,,,,,
18/10/22,21:17,32,10,44,Moto,13,115,,,,,
18/10/22,21:17,34,58,41,VL,1,256,,,,,
18/10/22,21:18,33,99,41,VL,1,271,,,,,
18/10/22,21:18,36,6,41,VL,1,268,,,,,
18/10/22,21:18,39,77,40,VL,1,243,,,,,
18/10/22,21:18,42,37,41,VL,1,256,,,,,
18/10/22,21:19,48,86,49,VL,1,269,,,,,
18/10/22,21:19,52,84,47,VL,1,258,,,,,
18/10/22,21:19,55,44,42,VL,1,270,,,,,
18/10/22,21:19,57,49,41,VL,1,256,,,,,
18/10/22,21:19,58,76,42,VL,1,243,,,,,
18/10/22,21:2,54,16,50,VL,1,244,,,,,
18/10/22,21:2,55,63,49,VL,1,245,,,,,
18/10/22,21:2,58,46,46,VL,2,362,,,,,
18/10/22,21:20,58,62,48,VL,1,244,,,,,
18/10/22,21:21,3,5,24,VL,1,268,,,,,
18/10/22,21:21,14,62,45,VL,1,256,,,,,
18/10/22,21:22,7,96,55,VL,1,259,,,,,
18/10/22,21:23,39,14,59,VL,1,255,,,,,
18/10/22,21:23,42,89,47,VL,1,257,,,,,
18/10/22,21:23,47,88,39,VL,1,256,,,,,
18/10/22,21:23,52,83,50,VL,1,232,,,,,
18/10/22,21:24,2,9,50,VL,1,256,,,,,
18/10/22,21:24,4,18,49,VL,1,258,,,,,
18/10/22,21:24,53,77,61,VL,1,270,,,,,
18/10/22,21:24,57,64,64,VL,1,242,,,,,
18/10/22,21:25,3,87,46,VL,1,256,,,,,
18/10/22,21:25,5,73,46,VL,1,245,,,,,
18/10/22,21:25,8,36,64,VL,1,272,,,,,
18/10/22,21:26,12,72,58,VL,1,269,,,,,
18/10/22,21:26,14,56,54,VL,1,243,,,,,
18/10/22,21:26,18,93,52,VL,1,243,,,,,
18/10/22,21:28,54,96,45,VL,1,271,,,,,
18/10/22,21:29,0,37,45,VL,1,243,,,,,
18/10/22,21:29,1,68,42,Moto,13,115,,,,,
18/10/22,21:29,3,86,44,VL,1,257,,,,,
18/10/22,21:29,7,21,41,VL,1,255,,,,,
18/10/22,21:29,15,89,45,VL,1,230,,,,,
18/10/22,21:29,34,95,52,VL,1,244,,,,,
18/10/22,21:3,1,15,42,VL,1,244,,,,,
18/10/22,21:3,2,24,44,VL,1,267,,,,,
18/10/22,21:30,21,11,38,VL,1,258,,,,,
18/10/22,21:30,23,4,36,VL,1,245,,,,,
18/10/22,21:30,25,94,37,VL,1,245,,,,,
18/10/22,21:31,37,19,59,VL,1,281,,,,,
18/10/22,21:31,43,20,48,VL,1,309,,,,,
18/10/22,21:32,49,46,59,VL,1,268,,,,,
18/10/22,21:32,56,7,16,VL,1,281,,,,,
18/10/22,21:32,58,81,15,VL,1,243,,,,,
18/10/22,21:33,6,45,46,VL,1,244,,,,,
18/10/22,21:33,19,60,51,VL,1,257,,,,,
18/10/22,21:33,20,82,51,VL,1,257,,,,,
18/10/22,21:34,6,84,48,VL,1,270,,,,,
18/10/22,21:35,21,95,44,VL,1,281,,,,,
18/10/22,21:35,24,41,43,VL,1,257,,,,,
18/10/22,21:36,46,96,56,VL,1,336,,,,,
18/10/22,21:37,20,97,53,VL,1,243,,,,,
18/10/22,21:37,23,29,52,VL,1,244,,,,,
18/10/22,21:37,35,20,37,VL,1,255,,,,,
18/10/22,21:37,40,15,37,VL,2,400,,,,,
18/10/22,21:37,41,78,36,Moto,13,127,,,,,
18/10/22,21:38,23,77,57,VL,1,259,,,,,
18/10/22,21:38,30,20,50,VL,1,244,,,,,
18/10/22,21:38,36,41,43,VL,1,259,,,,,
18/10/22,21:38,38,17,41,VL,1,258,,,,,
18/10/22,21:38,49,16,69,VL,1,282,,,,,
